"","ch_edaphic_eivdescombes_pixel_d","ch_edaphic_eivdescombes_pixel_f","ch_edaphic_eivdescombes_pixel_h","ch_edaphic_eivdescombes_pixel_k","ch_edaphic_eivdescombes_pixel_l","ch_edaphic_eivdescombes_pixel_n","ch_edaphic_eivdescombes_pixel_r","ch_edaphic_eivdescombes_pixel_w","meanEVI_annualmax_2017_2021","meanEVI_annualmean_2017_2021","meanEVI_annualmedian_2017_2021","meanEVI_annualmin_2017_2021","meanEVI_annualrange_2017_2021","meanEVI_annualstd_2017_2021","meanGCI_annualmax_2017_2021","meanGCI_annualmean_2017_2021","meanGCI_annualmedian_2017_2021","meanGCI_annualmin_2017_2021","meanGCI_annualrange_2017_2021","meanGCI_annualstd_2017_2021","gdd0Y_8110_LV95","gdd3Y_8110_LV95","gdd5Y_8110_LV95","AI_8110_LV95","bio1_t_8110_LV95","bio2_tdr_8110_LV95","bio3_tiso_8110_LV95","bio4_ts_8110_LV95","bio5_tmaxw_8110_LV95","bio6_tminc_8110_LV95","bio7_tar_8110_LV95","bio8_twetq_8110_LV95","bio9_tdryq_8110_LV95","bio10_twarmq_8110_LV95","bio11_tcoldq_8110_LV95","bio12_p_8110_LV95","bio13_pwet_8110_LV95","bio14_pdry_8110_LV95","bio15_ps_8110_LV95","bio16_pwetq_8110_LV95","bio17_pdryq_8110_LV95","bio18_pwarmq_8110_LV95","bio19_pcoldq_8110_LV95","etpY_8110_LV95","east_mean","eastSlope_mean","mnt_mean","north_mean","northSlope_mean","roughness_mean","slope_mean","TPI_mean","TRI_mean","CanopyVaud2m_max","CanopyVaud2m_mean","CanopyVaud2m_median","CanopyVaud2m_min","CanopyVaud2m_sd","ForetBuissannante_prop","ForetClairsemee_prop","ForetDense_prop","Glacier_prop","RocheMeubler_prop","Rocks_Min80Per_prop","ZHumide_prop","sradY","SCD15_final","SCD40_final"
"501",3.98460292816162,3.06350111961365,2.02434635162354,3.03313446044922,4.6407790184021,2.00210905075073,6.68466663360596,1.37039995193481,8396000,1577500,1165000,-5077500,12040000,3385000,92500,-2282500,-1815000,-6370000,6462500,1910000,1110.69995117188,610.400024414062,370.200012207031,9,0.800000011920929,6.69999980926514,31.3999996185303,545.799987792969,12.6000003814697,-8.89999961853027,21.5,7.59999990463257,-3.70000004768372,7.59999990463257,-5.19999980926514,2520.89990234375,249.100006103516,166.300003051758,12.8999996185303,738.200012207031,552.299987792969,738.200012207031,639.299987792969,236.399993896484,-0.938427805900574,-0.105421125888824,2838.26953125,0.317746520042419,0.0291450209915638,0.162082254886627,6.3346118927002,-0.0364303588867188,0.0506625697016716,0,0,0,0,0,0,0,0,0,1,0,0,57212.01171875,365,365
"505",2.11954069137573,3.12433815002441,3.49545836448669,2.92326545715332,3.69405055046082,2.59392833709717,6.06720399856567,1.76307570934296,19888000,9447500,10785000,-9107500,28967500,7770000,34327500,12807500,7117500,-4900000,39227500,14442500,1753.09997558594,1100.59997558594,754.5,16,3.70000004768372,7.90000009536743,34.2000007629395,568,16.5,-6.80000019073486,23.2999992370605,10.8000001907349,-0.800000011920929,10.8000001907349,-2.79999995231628,1798.30004882812,177.5,117.599998474121,12.8999996185303,526.400024414062,395.5,526.400024414062,458.299987792969,320.899993896484,0.414348542690277,0.0665983185172081,2036.40600585938,-0.909791827201843,-0.146146759390831,0.420789927244186,9.24497222900391,-0.001373291015625,0.129547119140625,0,0,0,0,0,0,0,0,0,0,0,0,79746.65625,142,142
"506",2.35397219657898,2.98097157478333,3.3669536113739,3.05856847763062,3.85474729537964,2.46399879455566,6.11277627944946,1.6336932182312,20610000,9682500,12692500,-19762500,39992500,9975000,60677500,22785000,11960000,-6070000,66747500,23245000,1705.90002441406,1062.40002441406,722.700012207031,18,3.5,7.80000019073486,33.9000015258789,565.200012207031,16.2000007629395,-6.90000009536743,23.1000003814697,10.6000003814697,-1,10.6000003814697,-2.90000009536743,1826.59997558594,179.399993896484,118.800003051758,12.8000001907349,532.5,402.299987792969,532.5,468.700012207031,341.299987792969,0.227874144911766,0.069687120616436,2055.9853515625,-0.971997618675232,-0.296121805906296,0.728298604488373,17.7411193847656,0.0130844116210938,0.246826171875,0.4052734375,0.20928955078125,0.18603515625,0,0.209007322788239,0,0,0,0,0,0,0,86345.7421875,144,142
"507",3.03302907943726,2.88502788543701,2.98919105529785,3.11998248100281,4.04391050338745,2.24083757400513,6.50651788711548,1.52695405483246,24538000,5082500,3960000,-36032500,61022500,15070000,37785000,10892500,5327500,-4782500,42565000,14532500,1676.5,1038.19995117188,702.700012207031,14,3.40000009536743,7.69999980926514,33.5999984741211,561.599975585938,16,-6.90000009536743,22.8999996185303,10.3999996185303,-1.10000002384186,10.3999996185303,-2.90000009536743,1822.80004882812,179.199996948242,118.699996948242,12.8999996185303,531.900024414062,401.399993896484,531.900024414062,467.5,268.899993896484,-0.994229316711426,-0.70138019323349,2121.779296875,0.107251040637493,0.0756602436304092,2.16398119926453,44.8660354614258,-0.00011444091796875,0.766520202159882,0.52294921875,0.23223876953125,0.1165771484375,0,0.217543169856071,0,0,0,0,0,0,0,64526.9921875,154,154
"508",2.44607043266296,3.11951637268066,3.45758962631226,2.93801188468933,3.85526442527771,2.41537952423096,6.02183771133423,1.6238135099411,20868000,11705000,12247500,3612500,17307500,5582500,56782500,18390000,7270000,-6220000,63002500,21670000,1427.5,840.900024414062,543.400024414062,13,2.40000009536743,6.80000019073486,32,536.700012207031,14.1000003814697,-7.30000019073486,21.3999996185303,9.10000038146973,-2.20000004768372,9.10000038146973,-3.5,1881.90002441406,183.199996948242,121.699996948242,12.6999998092651,544.700012207031,415.700012207031,544.700012207031,487.899993896484,269.600006103516,-0.992493510246277,-0.129807338118553,2259.6728515625,-0.110823079943657,-0.0109873777255416,0.423312723636627,7.51013565063477,0.0522232055664062,0.153733998537064,0.264892578125,0.2008056640625,0.2255859375,0.087158203125,0.0842669531702995,0,0,0,0,0,0,0,76892.09375,152,149
"511",1.77529644966125,3.31980204582214,3.66499805450439,2.96469640731812,3.45463609695435,2.83892416954041,6.09819793701172,2.07317233085632,135610000,12455000,17430000,-164820000,327747488,62145000,69092496,29932500,37257500,-9492500,78585000,27215000,2153,1426.59997558594,1030.09997558594,22,5.19999980926514,8.60000038146973,35.2000007629395,593.099975585938,18.7000007629395,-5.90000009536743,24.6000003814697,12.6000003814697,0.600000023841858,12.6000003814697,-1.70000004768372,1760,173.100006103516,116.5,12.3999996185303,511.399993896484,387.299987792969,511.399993896484,447.600006103516,407.200012207031,0.534515082836151,0.226183727383614,1442.8974609375,-0.843505024909973,-0.356117069721222,1.43999564647675,25.019193649292,0.0215835571289062,0.394171833992004,0.768310546875,0.335296630859375,0.28643798828125,0,0.351872086524963,0,0,0,0,0,0,0,80313.4765625,100,98
"517",2.60623335838318,2.99697685241699,3.15864086151123,2.97455859184265,3.60640430450439,2.73640465736389,6.49963188171387,1.54573750495911,104134004,15830000,9010000,-1295000,126667504,30057500,22885000,9785000,10395000,-2270000,25155000,7852500,2195.30004882812,1455.59997558594,1054,24,5.30000019073486,7.40000009536743,32,583.700012207031,18.1000003814697,-5,23.1000003814697,12.6999998092651,-0.899999976158142,12.6999998092651,-1.39999997615814,1730.30004882812,173.600006103516,117.300003051758,13.1999998092651,508.200012207031,377.100006103516,508.200012207031,387,419.100006103516,0.356090188026428,0.246322855353355,1978.54248046875,-0.93308562040329,-0.646974086761475,2.40665698051453,43.9043121337891,-0.0246620178222656,0.752078592777252,0.59326171875,0.277679443359375,0.25872802734375,0,0.322126656770706,0,0,0,0,0,0.25,0,89212.46875,105,95
"518",2.89069271087646,2.72422957420349,2.82037472724915,3.26539134979248,3.67515730857849,2.58950090408325,6.66723775863647,1.55966246128082,30016001,8795000,9782500,-42855000,74425000,14680000,73907504,27567500,20542500,-1670000,75580000,25540000,2224.69995117188,1481,1076,25,5.40000009536743,7.59999990463257,32.5,587.5,18.3999996185303,-5,23.3999996185303,12.8000001907349,-0.800000011920929,12.8000001907349,-1.29999995231628,1716.69995117188,172.600006103516,116.199996948242,13.1999998092651,504.399993896484,373.899993896484,504.399993896484,383.5,436.899993896484,-0.31277859210968,-0.210204020142555,1826.607421875,-0.947163045406342,-0.628681719303131,2.24331331253052,41.7821655273438,0.0759201049804688,0.669998168945312,1.150390625,0.7216796875,0.8681640625,0,0.503426909446716,0,0,0,0,0,0,0,88864.578125,102,86
"520",2.43425250053406,2.73036360740662,3.17387676239014,3.21758818626404,3.59600877761841,2.67553400993347,6.41578006744385,1.6764954328537,32220000,9377500,10952500,-14307500,36870000,9855000,63215000,23842500,22762500,-5375000,68587504,22237500,2078.5,1361,974,23,4.90000009536743,7.69999980926514,33,580.599975585938,17.7999992370605,-5.59999990463257,23.3999996185303,12.1999998092651,0.300000011920929,12.1999998092651,-1.70000004768372,1690.30004882812,168.399993896484,116.699996948242,12.6000003814697,494.5,370.100006103516,494.5,385.399993896484,406,0.648298561573029,0.350365847349167,1625.47998046875,-0.760518968105316,-0.410869479179382,1.83108186721802,32.7093048095703,0.00438690185546875,0.469850331544876,0.141357421875,0.050384521484375,0.03009033203125,0,0.0669557899236679,0,0,0,0,0,0,0,83798.75,116,112
"521",2.0042839050293,3.19880962371826,3.36847138404846,2.99383044242859,3.52483510971069,3.4235622882843,6.20406818389893,1.89955186843872,260274004,21525000,14862500,-8417500,323400000,56060000,71735000,24472500,19215000,-8015000,79745000,26752500,2414,1647.90002441406,1222.19995117188,24,6,9.10000038146973,35.4000015258789,615.900024414062,20.2000007629395,-5.5,25.7000007629395,13.6999998092651,1.5,13.6999998092651,-1.29999995231628,1581.80004882812,155.199996948242,106.900001525879,12.6000003814697,460.799987792969,348.5,460.799987792969,399.5,400.200012207031,-0.0189374852925539,0.000619900529272854,1197.29248046875,0.926184356212616,0.0349512621760368,0.272271037101746,2.05232882499695,0.0228157043457031,0.0776519775390625,0.137451171875,0.0635986328125,0.043701171875,0,0.0611705854535103,0,0,0,0,0,0,0,71084.9453125,102,102
"522",3.00899648666382,2.4359667301178,2.74155926704407,3.4515585899353,3.63571262359619,2.51768445968628,6.67983865737915,1.60762095451355,41490000,16760000,16167500,-2477500,47005000,9555000,64772500,26305000,25570000,1110000,63660000,18140000,2261.60009765625,1522.5,1115.09997558594,25,5.59999990463257,9.10000038146973,35.4000015258789,613.799987792969,19.7000007629395,-6,25.7000007629395,13.1999998092651,1,13.1999998092651,-1.70000004768372,1588.40002441406,156.5,112.5,12.1000003814697,462.700012207031,348,462.700012207031,372.299987792969,412.100006103516,-0.333764910697937,-0.181746929883957,1164.7724609375,-0.932416439056396,-0.492274641990662,1.54777014255524,32.053524017334,-0.126564025878906,0.481248646974564,0.8277587890625,0.495635986328125,0.42791748046875,0.2989501953125,0.237638458609581,0,0,0,0,1,0,0,78117.8828125,65,59
"523",2.21511673927307,2.84530854225159,3.35035276412964,3.14274835586548,3.58940243721008,2.85158824920654,6.31873607635498,1.80170285701752,64860000,15437500,17265000,-3540000,67017500,12947500,85410000,35995000,38715000,-1445000,86860000,27210000,2237.39990234375,1501.30004882812,1096.59997558594,23,5.5,9,35.2999992370605,608.5,19.5,-5.90000009536743,25.3999996185303,13.1000003814697,1,13.1000003814697,-1.70000004768372,1595.30004882812,158.100006103516,111.699996948242,12.5,467.100006103516,347.799987792969,467.100006103516,370.100006103516,373.799987792969,-0.895511090755463,-0.484097242355347,1154.40502929688,-0.444023668766022,-0.239788144826889,1.59332954883575,32.7188186645508,0.0256004333496094,0.465688079595566,0,0,0,0,0,0,0,0,0,0,0,0,75729.75,82,81
"525",2.06714034080505,3.12718605995178,3.37960720062256,2.96996974945068,3.01670479774475,3.05897283554077,6.36661720275879,1.88764715194702,43407998,12262500,16752500,-42022500,86197504,15322500,70285000,27520000,34960000,-100587504,170872496,38510000,2369.19995117188,1615.69995117188,1197.5,22,5.90000009536743,9.39999961853027,35.7000007629395,626.200012207031,20.3999996185303,-6,26.3999996185303,13.6999998092651,1.39999997615814,13.6999998092651,-1.5,1563.59997558594,157.699996948242,105.599998474121,13.8999996185303,465.100006103516,336.799987792969,465.100006103516,351.299987792969,357.399993896484,0.943438529968262,0.257034242153168,1077.01000976562,0.309287965297699,0.0838954895734787,0.671101868152618,15.8010864257812,0.0312576293945312,0.203330144286156,0.3031005859375,0.1378173828125,0.12408447265625,0,0.125418156385422,0,0,0,0,0.0900000035762787,0,0,70774.6875,90,90
"526",2.05339694023132,3.29410314559937,3.5437958240509,2.80037450790405,2.88655829429626,3.11934161186218,6.25634431838989,1.89383709430695,598243984,29965000,18020000,-121392496,835089984,120827500,356667488,30215000,36042500,-396827488,753492480,120687504,2323.89990234375,1576.09997558594,1162.40002441406,17,5.80000019073486,9.10000038146973,35.4000015258789,621.099975585938,20,-5.90000009536743,25.8999996185303,13.5,1.29999995231628,13.5,-1.5,1558,157.899993896484,103.800003051758,14.5,465.5,334.799987792969,465.5,345.5,294.200012207031,0.25680285692215,0.119017168879509,1146.56994628906,0.953409433364868,0.444993823766708,1.76886665821075,27.8122959136963,0.0668678283691406,0.534303426742554,0.472900390625,0.119049072265625,0.00164794921875,0,0.235905990004539,0,0,0,0,0,0,0,51521.7109375,102,100
"528",1.79869151115417,3.26700520515442,3.61562538146973,2.95226550102234,3.52338099479675,2.82343459129333,6.05508041381836,2.07710361480713,24090000,-161407504,14435000,-5534479872,5559114752,968717500,62890000,24120000,27405000,-3717500,66607500,21965000,2163.30004882812,1437,1040.69995117188,21,5.30000019073486,8.60000038146973,34.7999992370605,600,18.8999996185303,-5.90000009536743,24.7999992370605,12.6999998092651,0.699999988079071,12.6999998092651,-1.79999995231628,1581.09997558594,159.100006103516,108,13.3999996185303,467.700012207031,342.200012207031,467.700012207031,358.899993896484,335.399993896484,0.180966228246689,0.0384761318564415,1353.19995117188,0.983404994010925,0.209456652402878,0.538899719715118,12.29723072052,-0.00562667846679688,0.179031372070312,0.4437255859375,0.28131103515625,0.2587890625,0.1639404296875,0.138059511780739,0,0,0,0,0,0,0,65619.109375,110,110
"529",2.06474661827087,3.20654392242432,3.52196478843689,2.83790826797485,2.90237712860107,3.10418558120728,6.18333864212036,1.83739972114563,66746001,9542500,6922500,-56817500,129255000,22632500,435992512,32472500,16895000,-108715000,544710016,93702496,2191.39990234375,1461.30004882812,1061.80004882812,17,5.30000019073486,8.69999980926514,35,603.099975585938,19.1000003814697,-5.90000009536743,25,12.8999996185303,0.800000011920929,12.8999996185303,-1.70000004768372,1595.80004882812,159.300003051758,110.800003051758,12.8000001907349,468.799987792969,347.200012207031,468.799987792969,367.5,297.799987792969,-0.0883433073759079,-0.0451323948800564,1293.13500976562,0.995336294174194,0.511940181255341,1.27666556835175,30.9996452331543,-0.0374946594238281,0.445415914058685,10.5001220703125,9.9564208984375,10.14794921875,9.0296630859375,0.646621704101562,0,0,0.150000005960464,0,0,0,0,51218.59765625,112,101
"530",2.25117444992065,2.80961894989014,3.19177746772766,3.18037629127502,3.37931966781616,2.90958666801453,6.39794445037842,1.76219487190247,27520000,12962500,15977500,-21042500,48020000,10705000,86190000,36372500,39907500,-1272500,87462496,27202500,2200.19995117188,1470,1069.40002441406,25,5.40000009536743,9,35.5,606.799987792969,19.2999992370605,-6.09999990463257,25.3999996185303,12.8999996185303,0.899999976158142,12.8999996185303,-1.79999995231628,1601.80004882812,156.600006103516,114.099998474121,11.8000001907349,464.700012207031,351.5,464.700012207031,379.899993896484,414,0.516858339309692,0.230238288640976,1314.3349609375,-0.856062769889832,-0.381285071372986,1.37778043746948,26.4509124755859,0.01092529296875,0.386245727539062,0,0,0,0,0,0,0,0,0,0,0,0,86343.9921875,77,72
"531",2.29954314231873,2.82917928695679,3.15200114250183,3.11813426017761,3.42031383514404,3.13012313842773,6.30223894119263,1.69929826259613,39863999,15987500,16502500,-4652500,46140000,7842500,69557504,38385000,38760000,2007500,67550000,16157500,3381.89990234375,2477.30004882812,1953.5,36,9.10000038146973,7.59999990463257,30.6000003814697,648.799987792969,23.2000007629395,-1.79999995231628,25,15.5,2.29999995231628,17.2999992370605,1.29999995231628,1424.69995117188,141,90.0999984741211,14.1000003814697,407.200012207031,294.299987792969,405.700012207031,304.700012207031,521,0.588727355003357,0.103839822113514,751.380004882812,-0.795182287693024,-0.146630614995956,0.517788350582123,10.4644794464111,-0.0340595245361328,0.151949569582939,0.45281982421875,0.406829833984375,0.41070556640625,0.35308837890625,0.041438914835453,0,0,0,0,0,0,0,81238.84375,50,50
"533",2.11723828315735,3.06809759140015,3.33424639701843,2.97648167610168,3.41076588630676,3.23055458068848,6.1247992515564,1.78650808334351,37350000,15320000,18557500,-105055000,143637504,22662500,96612496,48812500,49045000,2150000,94457504,24612500,3270.60009765625,2381.69995117188,1868.80004882812,33,8.80000019073486,7.80000019073486,31,646.200012207031,22.8999996185303,-2.20000004768372,25.1000003814697,15.1000003814697,2,16.8999996185303,1,1496.59997558594,146.600006103516,96.8000030517578,12.6999998092651,422.399993896484,316.100006103516,418.799987792969,328.399993896484,504.799987792969,0.997110784053802,0.171465292572975,938.675048828125,-0.040900819003582,-0.00707827275618911,0.405551493167877,9.90238571166992,-0.00154876708984375,0.141109883785248,12.05224609375,7.56758117675781,7.73834228515625,2.74139404296875,4.65041303634644,0,0,0.409999996423721,0,0,0,0,76959.7421875,53,51
"535",2.14776754379272,3.0189208984375,3.31363606452942,2.96042037010193,3.36420559883118,3.12100577354431,6.1936354637146,1.78470313549042,34300000,16587500,17430000,-4082500,39162500,7100000,69540000,38300000,40660000,-160000,69700000,16902500,3273,2384.5,1871.80004882812,34,8.80000019073486,7.80000019073486,31.1000003814697,648.900024414062,22.8999996185303,-2.29999995231628,25.2000007629395,15.1000003814697,2,16.8999996185303,1,1495.30004882812,146.800003051758,97.4000015258789,12.5,420.100006103516,317.600006103516,416.200012207031,330.100006103516,519.700012207031,0.722820162773132,0.187909096479416,821.197509765625,-0.675195932388306,-0.172457858920097,0.789991617202759,14.9496173858643,0.0349960327148438,0.224303349852562,0.172119140625,0.0955352783203125,0.105010986328125,0,0.0786368325352669,0,0,0,0,0,0,0,80406.1796875,50,50
"538",2.30039858818054,2.74167561531067,3.16858005523682,3.07149195671082,3.37188506126404,2.8709089756012,6.42109966278076,1.73253166675568,26108000,17332500,18020000,7627500,18270000,4702500,73740000,42010000,41537500,9282500,64460000,15620000,3516,2592.69995117188,2055.80004882812,37,9.60000038146973,7.59999990463257,30.2000007629395,652.900024414062,23.7000007629395,-1.39999997615814,25.1000003814697,16,2.79999995231628,17.7999992370605,1.70000004768372,1452.69995117188,143.100006103516,92.5999984741211,13.6999998092651,414.100006103516,302.399993896484,412.200012207031,313.100006103516,545.400024414062,0.919981241226196,0.435565710067749,633.657470703125,-0.390146255493164,-0.184218406677246,1.43333601951599,28.2491455078125,0.0234413146972656,0.427363067865372,0.2330322265625,0.144927978515625,0.098114013671875,0,0.102353446185589,0,0,0,0,0,0,0,77930.078125,50,50
"541",2.22725367546082,2.91854739189148,3.04683542251587,3.08649253845215,3.64019846916199,3.41137337684631,6.40149116516113,1.82637763023376,79616001,16490000,15942500,-6985000,49140000,7652500,44312500,27830000,29207500,2622500,41690000,9027500,3747.60009765625,2793.39990234375,2233.30004882812,38,10.3000001907349,7.5,29.7000007629395,661.900024414062,24.5,-0.800000011920929,25.2999992370605,18.6000003814697,3.40000009536743,18.6000003814697,2.29999995231628,1284.09997558594,133.199996948242,77.5999984741211,17.3999996185303,380.799987792969,253.300003051758,380.799987792969,259.799987792969,492,0.468031734228134,0.181703805923462,512.260009765625,0.883056044578552,0.342939823865891,1.04111051559448,22.8513450622559,-0.00124740600585938,0.304303914308548,0.05181884765625,0.0129547119140625,0,0,0.025909423828125,0,0,0,0,0,0,0,61080.09765625,50,50
